0.228218 0.239424 0.207012 0.164625 0.188320 0.193741 0.158704 -0.033374 -0.185777 -0.116013 0.035638 0.360012 0.708047 0.832797 0.478059 -0.222247 0.634185 1.152486 0.456865 0.472425 1.197273 2.064835 2.897491 1.738784 0.722025 0.884537 0.803535 1.090860 2.052539 1.408045 0.823655 -0.574928 -0.481396 0.982992 -0.138009 -0.486374 0.064958 -0.078505 -0.984026 -1.426837 -2.421355 -2.844855 -3.936156 -4.747624 -4.385524 -4.621209 -5.217495 -6.120262 -6.255003 -7.852962 -9.805107 -9.002984 -9.448977 -12.257104 -11.816066 -12.157442 -12.433161 -14.549473 -15.731683 -15.084328 -16.593399 -17.116603 -18.034075 -16.980237 -15.776285 -16.452077 -17.193624 -16.739360 -16.135373 -15.535683 -15.019383 -15.439031 -14.930049 -13.747645 -14.757410 -14.417889 -13.335816 -12.192276 -11.932387 -10.694206 -11.081108 -10.062551 -9.887490 -9.441823 -7.950460 -7.888443 -8.100742 -7.233925 -6.049501 -5.841113 -5.754325 -5.130086 -4.217660 -3.500801 -3.373751 -3.197612 -2.933413 -2.045198 -1.757171 -1.645448 -0.951552 -0.628810 0.057219 0.181483 0.342687 0.425355 0.608735 0.521069 1.061771 0.852726 0.650074 0.847593 1.100111 0.885104 1.570848 1.494529 0.382723 -0.222014 0.509688 1.416772 0.953548 -0.182724 0.500494 0.584885 0.325362 0.111422 0.103639 0.112922 0.353747 0.364593 0.321039 0.268007 0.271259 0.325821 0.254506 0.015128 -0.169690 -0.035484 0.183847 0.428126 0.767933 0.920915 1.235846 0.175006 1.341472 2.072504 1.003886 1.188447 1.962429 2.864824 
4.525575 42.166402 52.329756 51.606212 51.608058 51.726615 52.171376 52.254775 52.887910 53.685417 54.098943 54.301540 54.373084 54.464756 54.072337 53.965706 53.966543 54.548328 54.605957 54.630973 54.657182 54.497464 54.188758 53.365650 53.405949 53.767963 54.218381 54.152095 54.017324 53.942408 53.947074 53.880996 53.678407 53.514698 53.350072 53.247943 53.080627 52.174436 51.805360 51.373469 51.087971 50.460538 49.888403 48.975723 47.931259 45.844591 45.083064 43.760828 40.673842 38.101109 35.713058 34.543913 32.817145 30.581787 28.035454 26.823285 23.090142 15.050910 13.886285 12.480070 4.168701 0.945327 2.969571 7.494589 10.322373 11.014397 13.456453 14.776027 9.823970 6.289515 7.720256 9.450162 9.437711 10.913871 10.492624 8.830453 9.075908 11.825024 9.587836 8.056119 10.916747 12.831442 12.916852 14.249780 15.538165 15.724278 15.460770 16.536900 17.551441 18.306207 19.947723 21.982280 23.822672 25.511484 28.254197 29.882867 31.146388 32.797874 34.710611 36.487920 38.488333 41.254138 43.083392 44.744272 46.798050 48.608642 49.856448 51.333615 52.265353 53.031285 53.819991 54.381549 54.712246 55.039684 55.356635 55.128657 54.682461 54.239687 54.180558 53.913085 53.303062 52.811717 52.772686 52.668340 52.316522 53.043052 43.263131 4.563271 3.025410 26.022895 32.754738 32.122024 32.123910 32.332542 32.991163 33.078102 33.719718 34.512734 34.928270 35.125366 35.189657 35.280553 34.679190 34.484089 34.484186 35.385380 35.443453 35.463565 35.474045 35.306951 
-0.002199 0.049610 0.464996 1.048122 1.434523 1.617029 1.725289 1.769636 1.873370 2.021784 1.968656 1.995186 1.838108 1.691848 1.454223 1.239316 0.963434 0.691945 0.371784 0.087706 -0.273355 -0.709430 -1.151360 -1.690712 -2.391093 -3.133092 -3.877762 -4.583669 -5.834923 -7.022732 -8.735845 -10.083559 -11.639338 -13.474158 -15.057223 -17.189439 -19.251334 -21.475765 -23.235497 -24.971551 -28.654704 -31.002507 -33.807595 -36.462304 -39.230248 -41.272103 -44.197125 -46.124307 -48.403089 -48.380593 -48.487510 -50.697604 -50.131932 -51.994077 -48.427015 -48.232857 -51.929989 -51.710307 -47.354505 -45.041034 -42.111660 -41.567803 -40.101710 -41.294014 -42.813357 -42.380173 -42.920236 -41.809579 -40.549768 -41.790830 -43.309525 -41.659161 -40.415014 -42.685593 -44.195475 -47.439728 -49.512341 -50.422111 -52.410277 -55.082851 -57.676942 -58.489973 -56.560451 -56.849343 -55.743363 -55.203641 -54.515244 -53.299171 -50.803782 -47.735187 -44.239821 -42.109515 -41.119379 -38.473603 -36.110968 -33.016939 -30.166755 -26.885013 -24.435395 -21.826901 -18.429952 -15.109425 -12.375201 -9.616519 -7.017102 -4.664207 -2.564084 -0.762849 0.668907 1.572762 2.097982 2.489660 2.837031 2.854015 2.756028 2.542865 2.346067 2.164208 1.889572 1.593695 1.390330 1.131615 0.878938 0.616164 0.321357 0.093736 0.002029 -0.000627 -0.002231 0.050754 0.471274 1.058608 1.445602 1.621012 1.726588 1.766865 1.862010 2.000246 1.946782 1.971451 1.821418 1.680518 1.435879 1.184905 0.883543 0.612489 0.301092 0.012152 -0.414110 -0.847646 
-0.735990 -0.727021 -0.783193 -0.688009 -0.106293 0.329171 0.210122 0.387011 0.835652 0.777174 0.692602 0.835438 1.053965 0.913272 1.637608 1.815964 1.595168 1.549638 1.354591 1.204862 1.032974 0.959985 0.927196 0.289421 -0.332730 -1.259872 -1.397225 -2.671995 -4.041491 -5.542071 -7.269358 -9.907382 -13.037156 -14.717538 -16.832253 -19.089718 -20.995323 -24.295790 -28.795170 -31.818188 -34.433616 -37.688523 -40.088265 -40.753196 -40.402844 -42.496462 -42.266683 -41.517683 -37.766576 -30.132087 -18.169752 -10.165226 -3.508314 -4.892250 -1.151045 1.500297 2.470275 -1.408769 -0.674225 -0.678686 0.250804 -0.523386 -0.928752 -3.007162 -4.160966 -2.450821 0.331743 -0.090605 0.917299 1.308602 3.357791 4.743297 5.734184 5.994339 5.000525 5.067458 3.949731 0.338671 -2.717854 -5.834977 -11.574936 -17.089342 -25.410220 -30.486075 -33.874428 -36.629252 -37.686146 -37.934676 -38.161186 -38.057062 -38.178454 -36.301693 -34.658961 -33.007419 -32.229543 -30.293502 -28.791184 -26.956961 -24.048121 -20.776971 -18.869473 -17.111287 -16.187086 -14.706903 -12.922895 -11.558068 -9.888692 -8.934599 -7.055536 -4.854740 -3.546657 -2.357071 -1.537983 -0.774933 0.294321 0.863109 1.183620 1.367351 1.930639 1.670152 1.120532 0.834012 0.755904 0.597928 0.184477 -0.225717 -0.210856 -0.182159 -1.428357 -1.456904 -1.605540 -1.548833 -0.827885 -0.483335 -0.313980 0.161528 0.458326 0.034032 0.057508 0.004688 0.572039 0.511603 1.064293 1.480845 1.124645 1.158066 0.965433 0.794833 0.699842 0.553892 
0.000855 -0.003110 0.205881 0.882259 1.316365 1.548602 1.635951 1.855317 2.129485 2.356563 2.744575 3.065664 3.193391 3.241023 3.287803 3.144010 2.847787 2.435785 1.844226 0.997627 -0.013914 -1.179487 -2.550559 -4.242949 -6.393082 -8.683690 -11.184019 -13.982128 -16.871309 -20.329777 -23.604735 -27.176464 -30.273881 -32.834663 -36.522503 -38.777719 -41.301693 -45.505299 -47.799047 -48.400195 -51.292277 -53.047227 -54.559343 -55.921966 -57.296895 -58.951620 -60.912459 -60.882637 -58.284184 -56.988825 -61.076299 -57.778630 -57.781120 -60.337314 -58.896670 -53.612160 -48.831037 -42.380499 -37.269991 -33.380033 -28.191864 -17.060741 -16.302315 -24.552073 -30.006586 -35.967859 -47.023179 -55.056959 -58.075024 -57.090673 -54.659260 -51.370856 -49.410618 -48.658008 -46.898774 -45.341224 -43.802166 -42.353765 -40.924149 -38.413126 -36.405451 -35.334073 -33.474112 -32.334127 -30.406255 -28.611948 -26.958752 -24.932427 -22.766047 -20.834472 -17.657331 -16.948898 -16.757468 -16.238619 -15.047914 -14.618210 -14.616572 -13.740257 -12.562259 -10.798744 -9.372211 -7.824974 -6.522087 -5.369478 -4.454962 -3.461066 -2.045079 -0.330745 1.001789 1.785654 2.214282 2.464079 2.644482 2.756045 2.773339 2.593805 2.235186 1.885470 1.672571 1.427765 1.236890 1.229794 1.321564 1.042557 0.723911 0.334878 0.015490 -0.001125 0.001224 -0.003196 0.209349 0.892965 1.325752 1.552426 1.640361 1.864888 2.141076 2.354748 2.721844 3.029198 3.130330 3.154421 3.166432 2.985019 2.630892 2.143579 1.446089 0.471324 -0.651317 -1.935992 
-2.637222 1.753763 0.712823 -0.260583 -0.271290 -0.291603 0.251620 0.486866 0.656846 0.842667 0.837482 1.412917 2.517302 3.131092 2.780305 2.400107 4.345793 16.104868 19.404799 6.616155 14.419074 20.083479 10.951569 1.768540 2.634559 2.586428 2.242529 1.855753 1.634644 1.487605 1.298577 0.906954 0.684835 0.544561 0.174366 -0.254836 -0.617225 -1.190355 -1.975978 -2.345778 -2.828831 -2.928280 -3.499830 -4.159863 -5.113515 -6.046126 -6.860497 -7.804383 -8.778977 -9.465471 -10.186973 -10.386055 -10.530647 -12.263316 -13.294084 -13.909992 -14.523556 -14.597726 -15.703736 -17.152397 -18.059922 -19.703595 -21.421281 -20.251180 1.774902 6.558336 -18.735698 -28.052839 -27.781275 -28.715433 -27.398696 -26.260563 -25.406218 -24.012306 -22.871729 -21.826620 -21.048891 -20.142066 -19.363256 -18.507789 -17.503553 -17.252799 -17.143420 -16.304090 -15.566559 -14.802461 -14.177686 -13.263730 -12.409134 -11.829752 -11.033972 -9.220077 -8.442215 -7.042844 -5.899886 -5.036225 -4.565954 -3.208803 -3.007714 -2.415925 -2.106989 0.551446 0.049057 -1.758225 -1.375126 -1.273173 -0.868132 -0.414536 -0.008807 0.767516 1.232181 1.598640 1.910221 2.080828 2.185083 2.162608 2.168072 2.122622 1.969745 1.616369 1.103950 1.065180 3.479608 7.348090 8.328700 2.908108 8.101528 8.722176 -6.887708 1.671160 0.661675 -0.659491 -0.854473 -0.859020 -0.397419 -0.166919 0.002086 0.188333 0.329945 1.135069 2.381015 2.853918 2.472563 1.977822 4.984001 29.016723 35.424209 9.166931 22.101053 29.684840 
9.307422 6.351895 7.315193 6.759360 6.188296 5.556881 3.683274 2.650117 1.935972 1.807867 1.949594 1.971258 2.236927 1.771099 1.711099 1.684266 1.937416 1.565082 1.104484 0.841632 0.630214 0.278000 -0.404886 -0.587466 -0.983827 -1.972164 -2.978184 -3.775136 -4.437677 -5.458120 -7.206958 -9.389463 -10.156197 -10.655315 -13.491304 -15.618331 -19.079582 -22.464383 -25.414550 -27.628108 -27.839776 -30.725837 -35.406134 -36.180819 -35.568752 -36.416238 -39.091617 -39.061579 -35.484279 -31.254189 -25.372868 -22.816809 -24.731627 -22.440365 -18.197799 -18.719241 -17.204964 -16.815094 -17.203464 -19.234360 -20.531131 -22.649257 -24.122984 -24.726186 -26.280809 -26.168830 -25.412234 -25.752078 -28.413500 -29.567493 -30.819450 -32.419938 -31.859085 -31.753425 -33.276652 -33.576452 -34.370863 -34.923953 -33.464366 -32.911495 -32.311402 -32.801952 -34.614628 -35.581044 -36.246582 -37.222293 -37.675725 -38.086779 -37.859506 -36.410991 -34.567338 -32.633932 -31.123509 -28.953599 -27.955682 -25.882400 -23.079545 -20.670678 -18.304929 -16.497301 -14.970567 -12.940975 -11.089085 -9.249251 -7.254629 -5.475154 -4.029651 -2.809490 -1.357072 -0.903800 0.244126 1.181144 1.862784 2.291035 2.564858 2.835833 2.782447 2.532739 2.105545 1.601394 1.536526 0.961225 0.538859 0.323350 0.113486 -0.087795 -0.121608 -0.111180 -5.047472 -3.179849 -2.068105 -4.005056 -4.679869 -3.074573 -0.777854 0.720722 0.789234 0.838774 1.088124 1.115881 1.580653 1.185717 1.020406 0.990494 1.158409 0.694165 0.027047 -0.326194 -0.538577 -0.895607 
0.206889 0.173547 0.183979 0.200739 0.260104 0.309475 0.298886 0.295266 0.343360 0.587818 0.605228 0.590214 0.864272 1.247417 1.217999 1.180734 1.119937 1.080820 1.063436 1.041934 0.906670 1.001495 1.150485 1.097064 1.010103 1.130299 1.485095 1.696356 1.729461 1.797773 1.585700 1.341448 1.447835 1.379256 1.081305 0.910568 0.811133 0.665265 0.614287 0.525300 -0.017863 -0.807002 -1.131680 -1.517337 -2.666811 -3.626387 -4.081106 -5.105524 -5.496532 -5.906836 -6.537870 -7.921414 -8.769914 -9.803198 -11.515592 -12.886099 -13.881086 -15.179589 -16.503903 -17.925440 -18.748562 -19.283421 -19.619202 -21.182818 -19.937097 -20.483540 -25.180974 -24.353012 -23.547863 -22.323003 -21.410634 -19.558455 -18.525641 -19.064916 -19.399788 -21.474791 -25.354225 -27.705710 -31.028201 -32.478289 -32.026278 -31.059692 -32.478403 -36.613114 -34.551721 -33.046552 -31.671832 -31.066181 -29.830333 -28.633858 -26.123748 -24.923359 -25.066498 -27.021663 -27.227540 -26.077300 -25.152965 -25.044108 -24.598538 -21.888613 -19.403933 -19.001908 -16.412358 -14.637364 -12.813738 -11.353814 -9.408383 -7.303346 -5.297506 -3.647288 -2.243690 -1.250578 -0.233559 0.174821 0.531933 0.789152 1.052818 1.106118 1.227083 1.323303 1.353934 1.550074 1.425281 1.313684 1.016050 0.619101 1.190312 0.940154 0.358633 0.530832 0.378658 0.382713 0.439348 0.485803 0.482992 0.477263 0.522542 0.657409 0.676904 0.668080 0.941857 1.323358 1.297605 1.265500 1.205854 1.177032 1.159330 1.138606 0.987857 1.087778 
-2.637222 1.753763 0.712823 -0.260583 -0.271290 -0.291603 0.251620 0.486866 0.656846 0.842667 0.837482 1.412917 2.517302 3.131092 2.780305 2.400107 4.345793 16.104868 19.404799 6.616155 14.419074 20.083479 10.951569 1.768540 2.634559 2.586428 2.242529 1.855753 1.634644 1.487605 1.298577 0.906954 0.684835 0.544561 0.174366 -0.254836 -0.617225 -1.190355 -1.975978 -2.345778 -2.828831 -2.928280 -3.499830 -4.159863 -5.113515 -6.046126 -6.860497 -7.804383 -8.778977 -9.465471 -10.186973 -10.386055 -10.530647 -12.263316 -13.294084 -13.909992 -14.523556 -14.597726 -15.703736 -17.152397 -18.059922 -19.703595 -21.421281 -20.251180 1.774902 6.558336 -18.735698 -28.052839 -27.781275 -28.715433 -27.398696 -26.260563 -25.406218 -24.012306 -22.871729 -21.826620 -21.048891 -20.142066 -19.363256 -18.507789 -17.503553 -17.252799 -17.143420 -16.304090 -15.566559 -14.802461 -14.177686 -13.263730 -12.409134 -11.829752 -11.033972 -9.220077 -8.442215 -7.042844 -5.899886 -5.036225 -4.565954 -3.208803 -3.007714 -2.415925 -2.106989 0.551446 0.049057 -1.758225 -1.375126 -1.273173 -0.868132 -0.414536 -0.008807 0.767516 1.232181 1.598640 1.910221 2.080828 2.185083 2.162608 2.168072 2.122622 1.969745 1.616369 1.103950 1.065180 3.479608 7.348090 8.328700 2.908108 8.101528 8.722176 -6.887708 1.671160 0.661675 -0.659491 -0.854473 -0.859020 -0.397419 -0.166919 0.002086 0.188333 0.329945 1.135069 2.381015 2.853918 2.472563 1.977822 4.984001 29.016723 35.424209 9.166931 22.101053 29.684840 
40.251813 40.173022 40.213229 40.236902 40.116861 39.971183 39.772453 39.769493 39.946406 40.034629 40.031873 40.032792 40.054940 40.151803 40.308621 40.506814 40.668228 40.650564 40.685355 40.807176 40.896627 41.016323 41.154847 41.014304 41.043719 41.045284 41.359997 41.417831 41.444679 41.550326 41.582734 41.596631 41.403624 41.310688 41.149149 40.961565 40.675759 40.362031 40.329519 40.187230 39.732737 39.343390 38.831966 38.743153 38.502072 38.172955 37.847209 37.313655 36.934499 36.490777 35.668407 34.847231 34.307738 33.640888 32.893295 32.165774 30.527141 28.996080 26.934836 25.526685 24.953863 23.817652 22.544346 21.384332 20.483756 19.635173 19.674498 19.121661 17.654683 16.681893 16.309748 16.367279 16.044638 16.538456 16.808641 16.309941 16.779067 16.508150 16.415580 17.155366 15.956787 15.997741 17.588138 18.002406 19.260205 21.110757 22.079426 22.824090 23.786036 24.400409 26.132870 28.643388 30.816383 33.078286 34.883072 36.164850 36.764699 37.857546 39.700604 40.606886 41.054112 41.147565 41.316054 41.492262 41.650481 41.640112 41.567327 41.548093 41.400541 41.347616 41.015372 40.960497 41.275311 41.414825 41.267451 40.971755 40.681273 40.364187 40.033360 32.208332 24.662696 29.477249 21.305742 30.581296 23.277042 35.389210 22.355425 -1.134260 31.163546 31.184792 31.267474 31.377717 31.345304 31.240478 31.221378 31.218793 31.340111 31.375026 31.373188 31.374001 31.394769 31.488202 31.648182 31.855980 32.019825 31.994639 32.025370 32.148607 32.238332 32.350486 
